"full_name","a","e","i","om","w","q","ad","per_y","data_arc","n_obs_used","H","diameter","albedo","rot_per","BV","UB","IR","moid"
"   385 Ilmatar (1894 AX)","2.849908790399483",".1220664760025651","13.55040818380063","345.0025175476846","188.2113162516263","2.502030467426685","3.197787113372281","4.81121365784922","45713","1947","7.49","85.837","0.242","62.35",".847",".370","","1.50908"
"   386 Siegena (1894 AY)","2.899545275564863",".1687465498975419","20.20969696891546","166.6769680438542","220.3548486238005","2.410257014041575","3.388833537088151","4.93745378983387","45820","3129","7.43","165.01","0.0692","9.763",".723",".407","","1.44016"
"   387 Aquitania (1894 AZ)","2.741148818059297",".2350672342840075","18.11271767094755","128.2281007173928","157.244531631848","2.096794546637222","3.385503089481372","4.53844548937218","45646","2453","7.41","100.51","0.1900","24.144",".881",".449","","1.08997"
"   388 Charybdis (1894 BA)","3.003486445419431",".06555602583082358","6.446024191182703","354.2641546492771","332.6177201098337","2.806589810420987","3.200383080417876","5.20531141351976","45718","2468","8.57","125.754","0.042","9.516",".719",".280","","1.7964"
"   389 Industria (1894 BB)","2.608283328220238",".06720168172202155","8.121485206350187","282.2858816834914","264.8990667269015","2.433002302156327","2.78356435428415","4.21250423423354","45627","3229","7.88","74.378","0.225","8.53",".855",".420","","1.45103"
"   390 Alma (1894 BC)","2.650938707133617",".1319442742631013","12.16286045359519","305.2041757948384","190.2009554101446","2.301162523304908","3.000714890962326","4.31626133560534","45704","2159","10.39","25.688","0.268","3.74",".789",".293","","1.31688"
"   391 Ingeborg (1894 BE)","2.320185489574528",".3054206046483505","23.20080611405523","212.872769019125","147.0475348219866","1.611553034452347","3.02881794469671","3.53420927143988","45453","2115","10.8","15.751","0.290","26.391","","","",".644475"
"   392 Wilhelmina (1894 BF)","2.882277022615154",".1411717971530496","14.32198292965596","209.815970407689","173.8449154602753","2.475380795439632","3.289173249790676","4.89341198849435","45460","2318","9.8","60.750","0.173","13.058","","","","1.4792"
"   393 Lampetia (1894 BG)","2.779101509763499",".3303789668043854","14.87763633006995","212.4447138372108","90.65137229929498","1.860944824323327","3.697258195203671","4.63302685424014","42335","2295","8.39","96.89","0.022","38.455",".740",".324","",".916795"
"   394 Arduina (1894 BH)","2.76399608284615",".226718501075642","6.219632024850188","66.90747964497452","271.1815857364732","2.137347033964325","3.390645131727975","4.59530495109835","45423","2648","9.66","29.970","0.294","16.53",".826",".411","","1.13859"
"   395 Delia (1894 BK)","2.78398196932842",".08515754108123615","3.35458870957801","259.2799526895038","10.71352462457187","2.546904910405914","3.021059028250926","4.64523649699507","42301","2870","10.38","44.189","0.033","19.71",".726",".356","","1.53041"
"   396 Aeolia (1894 BL)","2.740616925668657",".1602321190467983","2.551108227341763","249.9301634765787","21.85308909080366","2.301482068173246","3.179751783164068","4.53712459382282","34304","2405","10.1","39.242","0.126","14.353","","","","1.28503"
"   397 Vienna (1894 BM)","2.635023630326704",".2473964507244409","12.86314620344492","227.9257319083932","140.1184398527636","1.983128136608846","3.286919124044562","4.27745031436349","44030","2436","9.31","49.032","0.139","15.48",".823",".362","","1.00115"
"   398 Admete (1894 BN)","2.743276571454562",".222596428391465","9.542260106932286","279.8482330313525","159.6945021337072","2.132633004558793","3.353920138350331","4.54373080976743","45524","2076","10.3","49.771","0.054","20.998","","","","1.15119"
"   399 Persephone (1895 BP)","3.054173310449141",".0750984015688853","13.10135904700222","346.2665494092145","194.2049036491988","2.82480977672006","3.283536844178222","5.33763311167697","45464","2338","9.0","39.566","0.311","9.136","","","","1.83129"
"   400 Ducrosa (1895 BU)","3.125315644569657",".1166198719080822","10.52765143890674","327.0374134547973","237.6102582300939","2.760841734427618","3.489789554711696","5.52521307866639","45447","1914","10.5","36.001","0.112","6.87","","","","1.77651"
"   401 Ottilia (1895 BT)","3.343968192657161",".03206591078104227","5.964089554723158","36.06766099445335","298.8144842300242","3.236740806936773","3.451195578377549","6.11506966485375","45446","2732","9.2","87.803","0.052","6.049","","","","2.23212"
"   402 Chloe (1895 BW)","2.558791205474177",".111908514541013","11.83123003234809","129.3421124614821","17.71094163106367","2.272440682648954","2.8451417282994","4.09317654030962","45438","2587","9.02","55.421","0.164","10.664",".808",".402","","1.28817"
"   403 Cyane (1895 BX)","2.808746772157589",".09813677029080109","9.158848974303126","244.3578096291995","254.9881815209602","2.533105435373331","3.084388108941848","4.70735641318405","45375","2550","8.9","53.574","0.173","12.283","","","","1.56608"
"   404 Arsinoe (1895 BY)","2.594236557367362",".1986517280552764","14.10530435224324","92.59417386490372","120.5753546261101","2.078886982262165","3.10958613247256","4.17852076565439","43811","2407","9.01","94.970","0.037","8.887",".675",".333","","1.10866"
"   405 Thia (1895 BZ)","2.58548356611001",".2425326165711978","11.94163462744885","255.2307460173254","308.9823522695584","1.958419471719517","3.212547660500502","4.15739103049919","43888","2194","8.46","108.894","0.061","10.08",".698",".388","",".977069"
"   406 Erna (1895 CB)","2.919612305062725",".1790562060020566","4.189828910772732","315.5113064239231","37.23989277872371","2.396837602721274","3.442387007404176","4.98879869975961","42550","2956","10.36","46.266","0.060","8.789",".738",".273","","1.39209"
"   407 Arachne (1895 CC)","2.625111930168337",".06971681011269162","7.52103375573832","294.5832314942972","82.51333215936214","2.44209750020823","2.808126360128445","4.25333843716313","43626","2630","8.88","95.07","0.0548","22.627",".698",".376","","1.45597"
"   408 Fama (1895 CD)","3.165005043563565",".1446341963364568","9.086020907926954","297.1371690853696","108.6403953458123","2.707237082686916","3.622773004440213","5.63079623944296","41244","2349","9.3","35.620","0.221","202.1","","","","1.73404"
"   409 Aspasia (1895 CE)","2.575545295937887",".07259087658260072","11.26815215064192","242.1528123484533","353.2236542528774","2.388584205227562","2.762506386648212","4.13344335640555","45178","2836","7.62","171.012","0.054","9.022",".719",".323","","1.37686"
"   410 Chloris (1896 CH)","2.724259913412192",".2423869333772282","10.96656887568487","96.93169673700076","172.8561240766403","2.063934907277697","3.384584919546686","4.49656641274418","41402","2396","8.30","116.245","0.044","32.50",".748",".394","","1.04775"
"   411 Xanthe (1896 CJ)","2.933919122499002",".1160436934064303","15.35332487919859","107.379954363904","181.0686359328747","2.593456311368465","3.274381933629539","5.02551309407186","45149","2585","9.3","76.53","0.0831","11.344","","","","1.57647"
"   412 Elisabetha (1896 CK)","2.763192757135235",".04271969707744847","13.76820283308276","106.4438346491773","91.65201975948014","2.645149999583818","2.881235514686652","4.59330173278646","44190","2476","9.2","96.056","0.044","19.635","","","","1.6834"
"   413 Edburga (1896 CL)","2.585541898349752",".3412646980588747","18.72616791773005","103.7147807201771","252.7869510522129","1.703187723090854","3.467896073608649","4.15753172640303","37443","2478","10.18","34.242","0.129","15.773",".680",".220","",".795395"
"   414 Liriope (1896 CN)","3.507366134655908",".07246395379885541","9.556404916724905","110.5743632486942","318.9181217716032","3.253208517118533","3.761523752193284","6.56870652144882","40831","2897","9.49","88.760","0.027","7.353",".750",".384","","2.27564"
"   415 Palatia (1896 CO)","2.798750750706038",".2993847938974336","8.190715763697431","126.4537651376148","298.3842110199361","1.960847334035623","3.636654167376453","4.68224933756349","43782","2645","9.21","83.560","0.063","20.73",".714",".231","",".989757"
"   416 Vaticana (1896 CS)","2.791704753415428",".218183815778553","12.86312136096997","58.08693483545409","198.1221702802094","2.182599957788125","3.40080954904273","4.6645787697855","44089","2845","7.89","85.47","0.1689","5.372",".892",".459","","1.17168"
"   417 Suevia (1896 CT)","2.798316971852663",".1359898583896222","6.648538142946331","199.5053201128286","348.8900370282336","2.417774243121143","3.178859700584183","4.68116082581533","42722","3092","9.34","54.874","0.072","7.034",".755",".357","","1.41916"
"   418 Alemannia (1896 CV)","2.592492684844296",".1196747800435205","6.818364128240865","248.82792648","126.5228070344932","2.282236693021119","2.902748676667473","4.17430820676556","41419","2710","9.77","40.330","0.201","4.671",".703",".225","","1.29109"
"   419 Aurelia (1896 CW)","2.597553104565987",".2507848671889025","3.926308805787631","229.1222521991265","44.47650835169545","1.946126094221284","3.248980114910689","4.18653623916111","43919","2894","8.42","148.701","0.034","16.784",".641",".230","",".931765"
"   420 Bertholda (1896 CY)","3.414893437262542",".02997701064955739","6.689238845384235","242.6473951258321","235.9634123718677","3.31252514032662","3.517261734198465","6.31064770544204","43480","2992","8.4","138.699","0.044","11.04",".691",".229","","2.33538"
"   421 Zahringia (1896 CZ)","2.540322181076535",".2835183615324878","7.785390662052657","187.3923778887222","209.1732030400774","1.82009419853308","3.26055016361999","4.04894057429522","41917","2464","11.78","14.119","0.172","6.42",".848",".452","",".830405"
"   422 Berolina (1896 DA)","2.22849533189878",".2140567499948218","4.994892100490948","9.051797713318773","335.2899465639481","1.751470863773896","2.705519800023665","3.32679312487193","41214","2452","10.83","10.714","0.716","25.978",".715",".292","",".744835"
"   423 Diotima (1896 DB)","3.066441100302533",".03588164277225225","11.24426483737018","69.3742116550719","198.5487926288006","2.956412156159325","3.17647004444574","5.36982513168493","43932","2957","7.24","175.859","0.067","4.775",".668",".308","","1.94249"
"   424 Gratia (1896 DF)","2.776580040815858",".1076749818515187","8.220062765580856","99.14872403766626","333.1262279512906","2.477611835311721","3.075548246319994","4.62672299138851","44290","2471","9.5","102.565","0.027","19.47","","","","1.49564"
"   425 Cornelia (1896 DC)","2.886808473200338",".0596941443393376","4.047556688565826","61.06768156260028","121.4929867121616","2.714482911521094","3.059134034879582","4.90495649009541","43271","3053","9.8","67.925","0.042","17.505","","","","1.71935"
"   426 Hippo (1897 DH)","2.890206277949763",".1048194309622033","19.48541448082268","311.3337582043548","222.555561139426","2.587256500531681","3.193156055367845","4.9136188179003","42266","2129","8.42","137.562","0.040","34.3",".710",".345","","1.6248"
"   427 Galene (1897 DJ)","2.971398449229386",".1210492115050411","5.125127708380133","297.4012964587391","11.86413505478984","2.611713009882867","3.331083888575905","5.12211754671834","41840","2815","10.1","32.193","0.205","3.705","","","","1.5965"
"   428 Monachia (1897 DK)","2.309052744005747",".1777320259419121","6.191017463284219","17.57939910275687","15.64996341268943","1.898660121806874","2.71944536620462","3.50880297224571","44378","2506","11.9","20.184","0.069","3.63384","","","",".904664"
"   429 Lotis (1897 DL)","2.60690154553882",".122807165726669","9.542354624621264","219.9413808401191","169.156202580682","2.286755355402724","2.927047735674915","4.20915720842194","43046","2688","9.82","69.62","0.0430","13.577",".741",".346","","1.29235"
"   430 Hybris (1897 DM)","2.844740399935721",".254593540583099","14.59588986838983","249.4312932928741","179.0191386033909","2.120487869476305","3.568992930395138","4.79813168472167","30546","1883","11.1","31.702","0.054","7.205","","","","1.13449"
"   431 Nephele (1897 DN)","3.139731473492295",".1701010383562068","1.827625269762852","117.1895917487232","216.9741874801747","2.605659889691593","3.673803057292997","5.56348551931327","42680","2941","8.72","101.900","0.055","13.530",".643",".334","","1.59502"
"   432 Pythia (1897 DO)","2.368655920144168",".146156337707624","12.12223088610096","88.74995129329398","174.1582106051788","2.022461845566415","2.714849994721922","3.64553413698985","43329","2336","8.84","46.90","0.2338","8.252",".870",".440","","1.00665"
"   433 Eros (1898 DQ)","1.458112258549551",".2227357205256897","10.82856732664407","304.3062624764607","178.8213598069167","1.133338574034176","1.782885943064926","1.76073762203287","45762","8146","11.16","16.84","0.25","5.270",".921",".531","",".149341"
"   434 Hungaria (1898 DR)","1.944104209303828",".07374239675963945","22.50883956660048","175.320954649508","124.0319630101876","1.80074130535926","2.087467113248397","2.71073780803729","44070","2492","11.21","8.934","0.726","26.521",".717",".247","",".833343"
"   435 Ella (1898 DS)","2.448988548113453",".1557370980868938","1.816627809425122","23.17922774843889","333.5414234888295","2.067590178382229","2.830386917844678","3.83255445010386","44070","3138","10.23","34.792","0.118","4.623",".709",".280","","1.06264"
"   436 Patricia (1898 DT)","3.201039108201582",".0685274773559663","18.50488636738245","351.3292168853108","41.07385182894384","2.981679973198736","3.420398243204429","5.72723063442892","44169","2169","10.0","58.609","0.060","16.133","","","","2.00262"
"   437 Rhodia (1898 DP)","2.385461475727214",".2490448952911176","7.345720942272499","263.2132661866036","61.94608613370021","1.791374472283735","2.979548479170694","3.68440033535167","44222","2642","10.41","13.373","0.677","433.2",".730","","",".792382"
"   438 Zeuxo (1898 DU)","2.554178642720065",".06857492389009481","7.371863562872122","49.14304143567866","211.3199977694945","2.379026036693831","2.729331248746298","4.08211378383373","44110","2546","9.80","58.871","0.061","8.831",".611",".200","","1.36722"
"   439 Ohio (1898 EB)","3.132603655236393",".06515581048901091","19.12913297511782","201.473484555484","244.2517035784495","2.928496325138628","3.336710985334158","5.54455093893133","44140","2813","9.83","70.421","0.027","37.46",".720",".217","","1.98922"
"   440 Theodora (1898 EC)","2.2107528560378",".1073543225852903","1.596837299377889","292.0555597387487","179.4527295527421","1.973418980774366","2.448086731301233","3.28714221929496","44141","2744","11.5","13.600","0.630","4.828","","","",".990284"
"   441 Bathilde (1898 ED)","2.806762588368406",".08010625136741109","8.159243925743494","253.5269474220829","202.8934379622963","2.581923358935921","3.031601817800891","4.70236916551408","44083","2561","8.51","65.131","0.204","10.446",".701",".250","","1.60079"
"   442 Eichsfeldia (1899 EE)","2.344948751748818",".07101324639317495","6.069627015738342","134.8951743037705","84.55437427907978","2.178426328261511","2.511471175236125","3.59094072118661","46532","2749","10.03","62.171","0.044","11.871",".692",".331","","1.18081"
"   443 Photographica (1899 EF)","2.215192326188746",".04080051574363389","4.234976603191053","175.4174279660709","349.416890598302","2.124811336808905","2.305573315568588","3.29704868181866","44006","2577","10.28","25.504","0.210","19.795",".902",".479","","1.13169"
"   444 Gyptis (1899 EL)","2.769286299100314",".1756007250477775","10.2769596384065","195.7145524931673","154.7384265596747","2.282997617113423","3.255574981087206","4.60850420216061","43960","2654","7.83","159.331","0.051","6.214",".676",".293","","1.28175"
"   445 Edna (1899 EX)","3.197366070080819",".1966320503421583","21.30888164853858","292.0164899802872","81.60115758656872","2.568661424026379","3.826070716135259","5.71737588100247","43786","2025","9.29","87.812","0.044","19.97",".684",".368","","1.66959"
"   446 Aeternitas (1899 ER)","2.788538957328984",".1267765913466555","10.62230756197472","42.08447180265257","278.8767521356478","2.435017493481458","3.14206042117651","4.65664656388523","43759","2429","8.90","53.562","0.317","15.7413","1.026",".615","","1.45034"
"   447 Valentine (1899 ES)","2.986306070801098",".04440110066261782","4.794325091505709","71.83155309699298","322.0896363230924","2.853710794342072","3.118901347260125","5.16071264844044","45459","2920","8.99","85.224","0.061","9.651",".778",".387","","1.86139"
"   448 Natalie (1899 ET)","3.132350876382583",".1876693736607371","12.7262921426632","37.27904925664118","293.9616357692865","2.544504549326203","3.720197203438964","5.5438798436805","43656","2396","10.30","50.534","0.052","8.0646",".660",".303","","1.56682"
"   449 Hamburga (1899 EU)","2.551005650007843",".1727689260751903","3.084765382898937","85.91961641016916","47.2674429130435","2.110271143444245","2.991740156571441","4.07450948381195","43653","2648","9.47","85.59","0.0393","18.263",".701",".378","","1.12652"
"   450 Brigitta (1899 EV)","3.016501416359636",".09701997245213465","10.13302965709499","14.37445491396982","358.7020972254357","2.723840532042599","3.309162300676673","5.2391822084515","43771","2405","10.1","37.038","0.094","10.7657",".785",".475","","1.72351"
"   451 Patientia (1899 EY)","3.059949789063165",".07502212272194668","15.23931759561476","89.24234941850715","336.6517904884097","2.830385860465074","3.289513717661257","5.3527831840099","43621","2862","6.65","253.900","0.085","9.727",".666",".310","","1.85076"
"   452 Hamiltonia (1899 FD)","2.84658097273807",".01462477903042906","3.224758458320626","92.47441841864841","63.73330425051034","2.804950355019551","2.888211590456588","4.80278908984641","43715","2499","11.8","11.563","0.252","2.8813","","","","1.81498"
"   453 Tea (1900 FA)","2.183198004909388",".1088478227923309","5.550035175360954","11.71347400879241","220.6255618266594","1.945561655350441","2.420834354468335","3.22587764519717","43543","2785","10.5","23.985","0.137","6.812","","","",".939155"
"   454 Mathesis (1900 FC)","2.627673565925773",".1093709704639074","6.291840460517251","32.29096154918128","177.7023918851836","2.340282357958115","2.915064773893431","4.25956569243749","43504","2614","9.20","81.743","0.055","8.378",".662",".347","","1.33505"
"   455 Bruchsalia (1900 FG)","2.656599935816905",".2942045861538668","12.01534220160235","76.11392310940947","273.4796698010134","1.875016051123504","3.438183820510307","4.33009514296627","43455","2369","8.9","88.792","0.034","11.85",".694",".311","",".914425"
"   456 Abnoba (1900 FH)","2.789067698923918",".1788343833623841","14.43869235873519","229.207300524318","6.814591003276442","2.290286496830916","3.28784890101692","4.65797106363907","43412","2635","9.1","37.713","0.286","18.281","","","","1.2797"
"   457 Alleghenia (1900 FJ)","3.097001888952749",".1709699820906678","12.97503201982798","249.4459100827465","130.3748123294358","2.567507531463733","3.626496246441765","5.45029999868741","43440","2169","11.1","18.739","0.208","21.953","","","","1.59286"
"   458 Hercynia (1900 FK)","2.992953327398956",".2416917326411814","12.6538553593166","134.1399782137581","277.1629609167791","2.269581251985714","3.716325402812199","5.17795317723897","43433","2286","9.63","36.698","0.191","21.806",".885",".471","","1.32145"
"   459 Signe (1900 FM)","2.619956436082465",".2104880795377096","10.29948385940953","29.48006770905184","19.59122424787416","2.068486837379004","3.171426034785924","4.24081480464316","43400","1946","10.44","25.784","0.221","5.5362",".869",".453","","1.08056"
"   460 Scania (1900 FN)","2.716135241152842",".1063022661175894","4.636798687824947","205.2192619054697","162.0178403204757","2.42740390993645","3.004866572369234","4.47646597586983","43299","2388","10.8","19.689","0.262","164.1","","","","1.42591"
"   461 Saskia (1900 FP)","3.12925408162077",".1408370273583982","1.462767944600736","156.8884347506903","306.3374744244404","2.688539238916166","3.569968924325373","5.53566045126866","43401","2565","10.48","43.603","0.057","7.348",".610",".310","","1.70591"
"   462 Eriphyla (1900 FQ)","2.872398803610285",".08799001006151676","3.192670005678403","105.275106023165","251.1954773356841","2.619656403979928","3.125141203240643","4.86827730084691","43300","2536","9.23","34.274","0.259","8.659",".834",".421","","1.61635"
"   463 Lola (1900 FS)","2.398437462403414",".2190900571256663","13.53836674079591","36.5134435239838","329.5857970679001","1.872963661753112","2.923911263053716","3.71450374714599","43390","2156","11.82","20.908","0.082","6.206",".713",".294","",".884729"
"   464 Megaira (1901 FV)","2.800234946845439",".2055358777228548","10.17000774168045","102.3661996777843","258.2826498871814","2.22468619921535","3.375783694475527","4.68597437325977","43220","2498","9.52","77.056","0.045","12.726",".638","","","1.24714"
"   465 Alekto (1901 FW)","3.094579593467755",".2061880878622584","4.648091420651621","300.5815930824602","284.0171455408195","2.456514144353074","3.732645042582437","5.44390688574669","43316","3931","9.8","73.34","0.0433","10.936","","","","1.45276"
"   466 Tisiphone (1901 FX)","3.352213628932465",".09191407202919402","19.11586076789884","290.854094943763","250.1477753610922","3.044098023985521","3.66032923387941","6.13770107911999","43211","2336","8.5","95.495","0.092","8.834",".659",".342","","2.11451"
"   467 Laura (1901 FY)","2.949620225090132",".1066368077495889","6.432455845948028","322.2718729989281","92.30228559680262","2.635082140212897","3.264158309967368","5.06590867118054","43320","2251","10.8","39.471","0.037","70.63","","","","1.65602"
"   468 Lina (1901 FZ)","3.130935027884684",".1975815578867476",".4371465576815044","21.43290179247636","333.0353881849487","2.512320007433041","3.749550048336328","5.54012144916836","43314","3669","9.83","60.238","0.057","16.33",".660",".313","","1.50664"
"   469 Argentina (1901 GE)","3.179783780175057",".1587902662662304","11.59422266077372","333.4428725130634","209.858507692169","2.674865067052019","3.684702493298095","5.67028106834067","43180","2564","8.62","133.718","0.035","17.5727",".655",".268","","1.68599"
"   470 Kilia (1901 GJ)","2.405197288617556",".09400325470022161","7.226291595768199","173.2339714270888","47.24118155894466","2.179100915291358","2.631293661943755","3.73021840564401","43084","2788","10.07","27.750","0.148","290.",".886",".466","","1.17956"
"   471 Papagena (1901 GN)","2.893827046567243",".2286186586039082","15.01716455803838","83.81346003723012","315.1361915519169","2.23224418894933","3.555409904185156","4.92285517301432","43192","2840","6.73","148.128","0.164","7.113",".828",".473","","1.26726"
"   472 Roma (1901 GP)","2.543498478761113",".09436319503664072","15.80911874589966","127.0649205801904","296.5808510483211","2.303485835734379","2.783511121787847","4.05653685081035","43134","2780","8.92","50.278","0.189","9.8007",".882",".473","","1.36132"
"   473 Nolli (1901 GC)","2.663656001266915",".1056741676350598","12.91375261369878","332.2023485368341","152.7211048463394","2.382176370466902","2.945135632066928","4.34735802467895","43287","2002","11.7","12.394","0.138","3.0785","","","","1.40378"
"   474 Prudentia (1901 GD)","2.453535907003427",".2101229317178095","8.794412613917434","161.806933221694","156.0831052006245","1.937991749148952","2.969080064857902","3.84323401510809","43167","2857","10.9","39.356","0.062","8.572","","","",".928008"
"   475 Ocllo (1901 HN)","2.594979366298673",".3786185150298779","18.94408396520381","34.43807948625395","305.8805583582833","1.612472132097496","3.57748660049985","4.18031555073642","38093","2962","11.88","24.741","0.057","7.3151",".695","","",".676416"
"   476 Hedwig (1901 GQ)","2.650767958428713",".07248560070837586","10.92618376597009","286.3415553984038",".8973297364739004","2.458625450623493","2.842910466233933","4.31584432247521","42971","2224","8.55","138.493","0.035","27.33",".716",".375","","1.4416"
"   477 Italia (1901 GR)","2.415682815298866",".1877241429847663","5.287415632251296","10.66570690873438","322.6637773652183","1.962200829073859","2.869164801523873","3.75463796330908","42988","2689","10.25","22.988","0.246","19.413",".884",".469","",".954584"
"   478 Tergeste (1901 GU)","3.016198754464428",".08286327918201308","13.18342320733555","233.9014567716636","239.5844658944737","2.766266635004802","3.266130873924054","5.23839371501745","43062","2329","7.98","80.738","0.174","16.101",".850",".445","","1.80949"
"   479 Caprera (1901 HJ)","2.72019766245471",".2188529703312358","8.682385494975499","136.0216292870791","269.7836512182579","2.124874324138412","3.315521000771007","4.48651265277948","42915","2505","9.8","60.088","0.071","9.43","","","","1.15491"
"   480 Hansa (1901 GL)","2.644255306959699",".04621564632272523","21.30695074207428","237.1840004129144","214.1359369518576","2.52204933890626","2.766461275013138","4.29994874868251","43183","2721","8.38","56.22","0.2485","16.19",".854",".439","","1.54873"
"   481 Emita (1902 HP)","2.740513599999435",".1574164006216007","9.844594494830162","66.74132579615076","349.6434210451926","2.309111813232979","3.171915386765892","4.53686801089147","42925","3356","8.8","121.552","0.032","14.412","","","","1.32166"
"   482 Petrina (1902 HT)","2.999484147560719",".0973323612222918","14.47113119365876","179.4002992469848","87.29289716622486","2.707537273029801","3.291431022091638","5.19491036865006","42904","2568","8.84","45.751","0.246","11.7922",".871",".455","","1.74194"
"   483 Seppina (1902 HU)","3.422478671140086",".05095748380896627","18.75601119117541","173.9357380600227","161.747974950913","3.248077769668932","3.596879572611239","6.33168539418191","42660","2467","8.33","66.858","0.184","12.727",".863",".410","","2.24365"
"   484 Pittsburghia (1902 HX)","2.666794725440612",".05816507519774052","12.51364200036354","127.2618928067882","191.4147935127413","2.511680409698422","2.821909041182803","4.35504436440957","42745","2393","9.86","30.060","0.222","10.63",".850","","","1.49793"
"   485 Genua (1902 HZ)","2.748847677474868",".1924855404599732","13.86595154150034","193.4373270856253","272.3557721414987","2.219734246633976","3.27796110831576","4.55757909643415","42687","2415","8.3","63.88","0.2072","17.59",".848",".427","","1.28699"
"   486 Cremona (1902 JB)","2.35245247485477",".1620667293145525","11.09247901349807","94.22252326076087","124.548265601193","1.971198196387133","2.733706753322407","3.60819075876709","42813","2769","11.1","22.781","0.150","65.15","","","",".984815"
"   487 Venetia (1902 JL)","2.670236124688146",".0878175015152084","10.24595094458928","114.8042192461963","280.3767575058505","2.43574265976238","2.904729589613911","4.36347711725787","42773","2591","8.14","59.046","0.328","13.34",".852",".424","","1.46779"
"   488 Kreusa (1902 JG)","3.167262904260684",".1584787440298834","11.52046412369175","84.21884852289254","71.55584672726098","2.66531905718101","3.669206751340357","5.6368226851292","43185","2185","7.81","168.117","0.047","32.666",".691",".368","","1.70416"
"   489 Comacina (1902 JM)","3.152963475297802",".04723935071741169","12.98545649160588","166.734408858647","10.97740007730036","3.00401952788902","3.301907422706584","5.5986924588491","42722","2572","8.32","139.39","0.0427","9.02",".697",".369","","2.01025"
"   490 Veritas (1902 JP)","3.171908236413544",".09373890318918929","9.27821833564626","178.3258569897813","193.9424721748358","2.874577037315383","3.469239435511706","5.64922827629783","42716","2790","8.32","118.803","0.059","7.930",".750",".390","","1.87431"
"   491 Carina (1902 JQ)","3.189496346718981",".08724021349436352","18.86353742806057","175.4090127557537","232.9692874665972","2.911244004491724","3.467748688946237","5.69628048498553","42618","2650","9.0","91.176","0.037","15.153","","","","1.95286"
"   492 Gismonda (1902 JR)","3.114706896975806",".1781357247865698","1.618390660753686","46.2141798578442","296.6470228699762","2.559866326385293","3.66954746756632","5.49710432386174","42598","2946","10.0","53.418","0.069","6.488","","","","1.5516"
"   493 Griseldis (1902 JS)","3.117890202249654",".1757269245202671","15.173490281","357.3525300540717","46.98302063837314","2.569992946016448","3.665787458482859","5.50553373572569","42543","2036","10.8","41.550","0.081","51.940","","","","1.60188"
"   494 Virtus (1902 JV)","2.986421418141444",".06460148081636216","7.084995474823764","38.21260841694365","217.7224888285327","2.793494172187806","3.179348664095081","5.16101165340459","42686","3077","8.96","100.786","0.065","5.57",".728",".373","","1.78295"
"   495 Eulalia (1902 KG)","2.488383161007432",".1284819788959346","2.278193277511674","186.4287400036762","207.5073893614042","2.168670768229876","2.808095553784988","3.92540148968916","42670","2596","10.78","37.287","0.062","28.967",".690",".160","","1.17452"
"   496 Gryphia (1902 KH)","2.198598381299987",".07948621809548259","3.791419653438604","207.5932420373906","259.0049691507335","2.023840110859601","2.373356651740372","3.260070996769","42668","2642","11.61","14.403","0.193","1072.",".861",".507","","1.04487"
"   497 Iva (1902 KJ)","2.851460865290914",".3003350029057925","4.819987652186493","6.314226793187354","3.567704750871954","1.995067358028014","3.707854372553815","4.81514451023633","42558","2508","10.02","40.932","0.119","4.620",".696",".245","",".9939"
"   498 Tokio (1902 KU)","2.652015770185105",".2225169981444809","9.496748512882442","97.21219009227248","241.7565909104872","2.061897181971692","3.242134358398518","4.31889211565621","42156","3705","8.95","81.83","0.0694","41.85",".780",".375","","1.07129"
"   499 Venusia (1902 KX)","4.006096753168596",".2157425015953334","2.092632638387188","256.2444213725466","174.8184020216159","3.141811418007061","4.870382088330132","8.01844866546372","42609","2492","9.39","77.328","0.052","13.48",".663",".291","","2.15619"
"   500 Selinur (1903 LA)","2.614578028074277",".1441650693877297","9.777920630773833","289.8315055393862","74.52941974364251","2.237647205237315","2.991508850911238","4.22776279995695","42583","2205","9.3","40.828","0.202","8.0111","","","","1.25749"
